Tiempo,Corriente,Presión C. Eje,T° Retorno,T° socket Linner,T° Excéntrica,T° Alimentación,T° Desc. C. Eje,Salto anillo A,Salto Anillo B,Salto Anillo C,Salto Anillo D,Nivel Taza,Setting
2018-04-09 19:12:00,51.78303909301758,455.123046875,41.01861572265625,35.82689094543457,51.25144577026367,35.137678146362305,35.53395652770996,7.384570360183716,9.623241901397705,6.478125095367432,14.125781536102295,30.5096435546875,24.70004653930664
2018-04-09 19:48:00,48.294206619262695,463.08984375,40.78586006164551,34.983116149902344,50.65761947631836,35.15826416015625,35.32560729980469,7.100390672683716,9.307812690734863,6.1341798305511475,13.501172065734865,27.1416015625,24.70004653930664
2018-04-09 20:24:00,48.10347938537598,413.646484375,42.69670104980469,38.02851867675781,52.18952941894531,37.459407806396484,36.05707359313965,7.133593797683716,9.238085746765137,6.2412109375,14.169335842132565,28.419301986694336,24.70004653930664
2018-04-09 21:00:00,52.67253303527832,432.912109375,41.96407699584961,37.21280097961426,52.24184226989746,35.7741813659668,36.4963493347168,7.460742235183716,9.464648723602295,6.35546875,14.3662109375,28.23721694946289,24.70004653930664
2018-04-09 21:36:00,51.22926712036133,412.1015625,42.93510055541992,38.233253479003906,52.42171287536622,36.66103744506836,37.23910331726074,7.16015625,9.435351848602295,6.336133003234863,14.25,26.43817901611328,24.70004653930664
2018-04-09 22:12:00,49.7025260925293,448.7421875,40.896427154541016,35.53539276123047,51.248586654663086,34.84947395324707,35.6795539855957,7.1849610805511475,9.122851848602295,6.251562595367432,13.952929496765135,30.34907627105713,24.70004653930664
2018-04-09 22:48:00,50.16933822631836,470.8828125,40.126779556274414,34.55811309814453,50.85015869140625,33.92344093322754,34.931819915771484,7.075390815734863,9.186718940734863,6.213476657867432,13.724413871765135,31.21789836883545,24.70004653930664
2018-04-09 23:24:00,47.74266242980957,427.392578125,43.647640228271484,39.001813888549805,52.76619338989258,37.793264389038086,37.30019760131836,7.046875,8.990234375,6.331640720367432,13.642773151397705,30.902620315551758,24.70004653930664
2018-04-10 00:00:00,47.47002983093262,496.0546875,40.40302848815918,34.36471366882324,50.39165115356445,33.94137001037598,35.419904708862305,7.1283204555511475,9.225390911102295,6.4150390625,13.77402305603027,25.675048828125,24.70004653930664
2018-04-10 00:36:00,49.68002510070801,497.869140625,39.479318618774414,33.527442932128906,50.195980072021484,33.32378959655762,34.32088088989258,7.0537109375,9.3642578125,6.2740232944488525,13.82558584213257,29.903949737548828,24.70004653930664
2018-04-10 01:12:00,54.61885452270508,401.259765625,42.52720069885254,37.99514389038086,52.424163818359375,36.86291313171387,35.88541030883789,6.990429639816284,8.571094036102295,6.181836128234863,14.257616996765135,28.589943885803223,25.20000457763672
2018-04-10 01:48:00,58.4137077331543,394.564453125,41.44261932373047,37.082096099853516,52.96377372741699,34.432443618774414,36.45717239379883,7.700000047683716,9.438085556030272,6.275586128234863,14.467577934265135,28.15418529510498,25.20000457763672
2018-04-10 02:24:00,48.66012954711914,444.8203125,41.9655704498291,37.22938537597656,52.06637763977051,35.91728591918945,35.42156410217285,7.154101610183716,8.820508003234863,6.3550779819488525,13.974023342132565,29.27079391479492,25.20000457763672
2018-04-10 03:00:00,0.0,225.66015625,39.38103675842285,38.881181716918945,46.69866943359375,33.69832229614258,37.04254150390625,-0.0859375,-0.083984375,-0.05078125,-0.12421875074505806,7.498955965042114,25.20000457763672
2018-04-10 03:36:00,12.725513458251955,338.85546875,37.350502014160156,35.886016845703125,44.55081748962402,35.65464973449707,32.993085861206055,0.916406273841858,0.913281261920929,0.465624988079071,1.180468797683716,-0.00425593857653435,25.20000457763672
2018-04-10 04:12:00,43.86059761047363,390.095703125,43.819631576538086,39.950965881347656,52.4233455657959,36.88267135620117,37.45841026306152,6.9404296875,8.4921875,6.0400390625,14.033203125,16.432641983032227,24.30000686645508
2018-04-10 04:48:00,58.05364418029785,395.2578125,40.83168411254883,36.48300743103027,52.7696418762207,33.66096878051758,36.47509956359863,7.920312404632568,9.675586223602295,6.461523532867432,15.47011709213257,27.70265293121338,24.30000686645508
2018-04-10 05:24:00,60.73950004577637,363.671875,42.954689025878906,38.960670471191406,53.86947822570801,36.86258125305176,36.59762001037598,8.147265434265137,9.692968845367432,6.412304639816284,15.558788776397705,28.029911994934086,24.30000686645508
2018-04-10 06:00:00,61.74875831604003,385.43359375,40.701026916503906,36.238250732421875,52.83489990234375,33.07808876037598,36.22574424743652,8.023633003234863,9.424023628234863,6.270898342132568,15.115820407867435,30.637880325317383,24.30000686645508
2018-04-10 06:36:00,44.66280555725098,450.03515625,42.97062683105469,37.94441604614258,52.06842041015625,36.3436164855957,36.11185646057129,7.0218751430511475,8.630468845367432,6.181836128234863,14.07656240463257,27.626384735107422,24.30000686645508
2018-04-10 07:12:00,53.98466682434082,396.94921875,43.91094207763672,39.31968879699707,53.050960540771484,37.05964088439941,37.576446533203125,7.7421875,9.404101371765137,6.382226467132568,15.214062690734865,34.952409744262695,24.30000686645508
2018-04-10 07:48:00,57.38751029968262,428.712890625,39.769845962524414,35.10227584838867,51.8050422668457,32.86392784118652,34.62170219421387,7.4408204555511475,9.188086032867432,6.0328123569488525,14.90234375,23.206107139587402,24.30000686645508
2018-04-10 08:24:00,65.33466720581055,323.130859375,43.53674125671387,39.402183532714844,54.703617095947266,37.56183624267578,37.159414291381836,8.483984470367432,9.909960746765137,6.493359327316284,15.448437213897705,29.639068603515625,26.80000305175781
2018-04-10 09:00:00,73.90526962280273,334.232421875,41.442121505737305,37.36365699768066,54.470163345336914,35.17386817932129,36.185401916503906,8.983007907867432,10.43789052963257,6.9599609375,16.73847675323486,31.24617862701416,26.80000305175781
2018-04-10 09:36:00,75.06141662597656,339.568359375,41.48047065734863,37.481489181518555,54.60203552246094,35.361467361450195,35.67357635498047,9.167187690734863,10.455468654632565,7.1265623569488525,16.851758003234863,27.654083251953125,26.80000305175781
2018-04-10 10:12:00,78.37439727783203,329.3671875,41.78029441833496,37.93084144592285,54.78789710998535,35.79709243774414,35.86250305175781,9.221875190734863,10.658203125,7.3082029819488525,16.956835746765137,30.373531341552734,26.80000305175781
2018-04-10 10:48:00,68.53597640991211,325.068359375,41.77033615112305,37.77130699157715,53.93473243713379,36.04844093322754,35.82863426208496,9.011914253234863,10.256640911102295,6.9126951694488525,16.46757793426514,23.524755477905273,26.80000305175781
2018-04-10 11:24:00,0.0,197.634765625,35.67639923095704,35.94493293762207,46.37471389770508,33.25804901123047,32.93929862976074,0.23007812350988388,0.24726562201976776,0.25898437201976776,0.619921863079071,8.732715129852295,26.80000305175781
2018-04-10 12:00:00,25.055418968200684,432.080078125,42.50777626037598,39.335222244262695,50.76782989501953,38.85111427307129,34.09676170349121,1.073046863079071,1.225195288658142,0.8316406011581421,2.190234422683716,0.00734605919569725,26.80000305175781
2018-04-10 12:36:00,25.24516201019287,452.275390625,42.7227668762207,39.44633483886719,51.299673080444336,37.94002342224121,36.42861557006836,1.098437488079071,1.295312523841858,0.880859375,2.1960936784744263,0.18488227576017374,26.80000305175781
2018-04-10 13:12:00,63.479103088378906,350.4296875,43.066253662109375,39.24825096130371,53.63225555419922,38.02933883666992,36.272560119628906,8.068554401397705,9.9765625,6.806640625,16.037500381469727,29.288161277771,26.80000305175781
2018-04-10 13:48:00,65.63667297363281,331.623046875,43.822452545166016,39.81179237365723,54.53673553466797,38.547306060791016,37.0086727142334,8.508594036102295,10.22382831573486,6.9388673305511475,16.79043006896973,29.283939361572266,26.80000305175781
2018-04-10 14:24:00,59.60074806213379,347.345703125,44.150001525878906,39.939558029174805,54.38393020629883,38.86439895629883,37.38054847717285,8.067773342132568,9.567968845367432,6.790429592132568,15.84375,30.40377712249756,26.80000305175781
2018-04-10 15:00:00,25.169408798217773,473.455078125,42.59991455078125,38.62558174133301,50.958641052246094,37.71490287780762,36.64144706726074,1.051562547683716,1.1351562142372131,0.7925781011581421,1.955859363079071,0.00728849042207,25.60000610351562
2018-04-10 15:36:00,51.79137229919434,389.3046875,42.484201431274414,38.57282257080078,52.859375,37.128868103027344,36.25164222717285,7.220898389816284,8.002734184265137,6.509570360183716,14.07285165786743,30.72050952911377,25.60000610351562
2018-04-10 16:12:00,67.57802963256836,350.18359375,43.17150497436523,39.17603874206543,54.367671966552734,37.27429962158203,37.10894775390625,7.923046827316284,9.148828506469728,6.721484422683716,15.60664081573486,31.661155700683594,25.60000610351562
2018-04-10 16:48:00,64.76191329956055,337.189453125,42.683420181274414,38.552879333496094,54.45172882080078,36.80049133300781,36.27056694030762,8.110156536102295,9.678905963897705,6.624218702316284,16.09980487823486,27.358450889587402,25.60000610351562
2018-04-10 17:24:00,25.800443649291992,527.60546875,40.63976860046387,35.89385223388671,49.35430335998535,35.57363510131836,34.90160369873047,1.183203101158142,1.150781273841858,0.8365234434604645,2.2042969465255737,0.00596657791174945,25.60000610351562
2018-04-10 18:00:00,25.97981357574463,533.212890625,40.15052032470704,35.24676322937012,48.85219955444336,35.0154914855957,34.46033477783204,1.0914062857627869,1.1617187857627869,0.8140625059604645,1.927734375,0.1452614963054657,25.60000610351562
2018-04-10 18:36:00,71.50709915161133,353.47265625,40.182891845703125,36.53982353210449,53.441261291503906,34.22824287414551,34.42746353149414,8.207421779632568,9.470312595367432,6.750586032867432,15.86484336853027,30.924875259399414,25.60000610351562
2018-04-10 19:12:00,64.56940841674805,362.869140625,40.82570457458497,36.75015449523926,53.16362190246582,34.87570571899414,34.91754150390625,7.999999761581421,9.452538967132568,6.614453315734863,15.76816415786743,27.61462211608887,25.60000610351562
2018-04-10 19:48:00,63.424203872680664,369.357421875,42.62830352783203,38.52174377441406,53.719717025756836,36.27223014831543,36.79252243041992,7.7939453125,9.100781440734863,6.60546875,15.1640625,30.138774871826172,25.60000610351562
2018-04-10 20:24:00,68.96620559692383,341.787109375,41.35828399658203,37.39514541625977,53.78487777709961,35.261857986450195,35.41293144226074,8.111914157867432,9.271093368530272,6.549414157867432,15.61875009536743,35.05552673339844,26.60000228881836
