Fecha,Conductividad,Carga motor (M014),Carga motor (M015),Ind.Presión (PI8026),Ind.Presión (PIC8025),Ind.Temperatura (TI8015),Ind.Temperatura (TIC8014),Estado
2016-03-09 00:00:00,4.0,66.1061164,39.7017753,17.5749294,17.6,79.3013461,99.9133922,0.0
2016-03-09 02:00:00,3.9,67.0605158,39.5914886,17.7807409,17.6,85.9592986,100.8472564,0.0
2016-03-09 04:00:00,4.2,67.7214146,40.1154704,17.2497717,17.6,88.8795149,100.7511701,0.0
2016-03-09 06:00:00,3.9,67.1335479,40.3039578,17.3571949,17.6,82.2151123,100.5034439,0.0
2016-03-09 08:00:00,4.0,67.1790595,39.7817092,17.1559574,17.5,81.3193763,99.7080014,0.0
2016-03-09 10:00:00,3.8,59.2015361,38.8374856,17.3494799,17.5,77.126645,99.4559069,0.0
2016-03-09 12:00:00,4.5,25.8547586,39.3511886,17.1596739,17.6,76.1435967,100.3460547,0.0
2016-03-09 14:00:00,4.9,24.0992255,40.3289593,17.0959285,17.5,75.8351056,100.2893779,0.0
2016-03-09 16:00:00,5.4,36.5207819,39.3687164,17.3700041,17.6,76.3181163,101.1188907,0.0
2016-03-09 18:00:00,4.7,67.7294439,38.0483152,17.0151734,17.6,82.1432695,100.2985661,0.0
2016-03-09 20:00:00,4.4,67.5098785,38.0736949,17.1003127,17.6,83.6142796,100.393801,0.0
2016-03-09 22:00:00,4.3,67.2876765,38.0597325,17.3560509,17.6,81.4804513,100.5045364,0.0
2016-03-10 00:00:00,4.0,67.1889319,38.0230831,17.8535124,17.6,82.1444234,100.6968457,0.0
2016-03-10 02:00:00,3.8,67.3665936,37.9547683,17.6963599,18.0,83.9689397,100.899935,0.0
2016-03-10 04:00:00,3.9,67.5435839,37.9624597,18.0147827,18.0,84.2033858,100.0833859,0.0
2016-03-10 06:00:00,3.9,67.7973945,38.0097413,17.9272915,18.0,87.6566257,100.6202018,0.0
2016-03-10 08:00:00,4.3,68.2589047,37.9179018,17.7759112,18.0,91.8310253,101.9305437,1.0
2016-03-10 10:00:00,4.8,68.57079,37.8365354,17.3543964,18.0,95.9523515,102.9030157,1.0
2016-03-10 12:00:00,5.0,67.2446678,39.5525335,17.2574819,18.0,91.3903056,102.0935755,1.0
2016-03-10 14:00:00,5.4,67.6877805,39.4644257,17.2876205,18.0,92.5337861,102.4192141,1.0
2016-03-10 16:00:00,4.6,67.5836227,39.5736339,17.3898119,18.0,91.6759798,100.5686629,1.0
2016-03-10 18:00:00,5.0,67.534041,39.849256,17.6471837,18.0,90.6728874,99.4930889,1.0
2016-03-10 20:00:00,4.0,67.6364259,38.6171345,17.8922853,18.0,88.5037679,100.1803389,0.0
2016-03-10 22:00:00,3.8,67.7404593,36.5780039,17.3484477,18.0,88.9702066,100.1979889,0.0
2016-03-11 00:00:00,4.5,67.8159818,36.8519439,17.5292688,18.0,89.208964,99.6708791,0.0
2016-03-11 02:00:00,4.1,67.7312005,36.3646345,17.7069906,18.0,88.7620863,99.5520528,0.0
2016-03-11 04:00:00,3.7,67.8178417,36.5398942,17.8706154,18.0,89.3166034,100.5968038,0.0
2016-03-11 06:00:00,3.4,67.8715192,36.9485533,18.0275345,18.0,88.3249682,100.1643597,0.0
2016-03-11 08:00:00,3.9,67.2207647,36.0090349,17.6852597,17.9,83.6235248,98.8337186,0.0
2016-03-11 10:00:00,4.1,68.0884136,35.7308162,17.9122467,18.1,93.181704,102.9606956,1.0
2016-03-11 12:00:00,4.3,68.0378582,36.336664,17.7760937,18.0,94.2370474,101.2112486,1.0
2016-03-11 14:00:00,4.6,67.7973447,37.0907596,17.6659501,18.0,92.9807863,100.8709774,1.0
2016-03-11 16:00:00,5.0,67.7913777,38.4606538,17.6163411,18.0,91.7948855,100.6806671,1.0
2016-03-11 18:00:00,4.8,67.748479,36.6211298,17.5769696,18.0,91.8010339,100.8162984,1.0
2016-03-11 20:00:00,3.7,67.908269,36.4569243,17.6917135,18.0,93.17084,101.0645633,1.0
2016-03-11 22:00:00,3.7,67.9050332,36.5771242,17.866452,18.0,92.0390262,100.8367746,1.0
2016-03-12 00:00:00,4.3,67.9336037,36.7002079,17.9651,18.0,91.9757855,99.7983245,1.0
2016-03-12 02:00:00,4.0,67.9484733,36.7342458,17.8868895,18.0,94.0716492,100.3147098,1.0
2016-03-12 04:00:00,3.7,67.9478249,36.3427867,17.8020214,18.0,94.0531355,100.4121816,1.0
2016-03-12 06:00:00,3.6,67.8719186,36.9227983,17.7277273,18.0,92.6970184,100.3140387,1.0
2016-03-12 08:00:00,3.7,68.0088832,37.001392,17.6575432,18.0,93.5506676,100.3458489,1.0
2016-03-12 10:00:00,4.2,67.8965486,37.0125156,17.6134834,18.0,94.1275945,100.0869041,1.0
2016-03-12 12:00:00,4.7,67.654168,36.73862,17.6300544,18.0,91.0647104,100.3908725,1.0
2016-03-12 14:00:00,5.3,68.118356,38.1994968,17.6500584,18.0,94.5428105,101.5360381,1.0
2016-03-12 16:00:00,4.7,67.9880399,42.0997191,17.6892924,18.0,93.7030137,100.5541721,1.0
2016-03-12 18:00:00,3.9,67.5099143,42.1618088,17.7359879,18.0,90.0896216,99.6158639,1.0
2016-03-12 20:00:00,4.2,67.7370715,42.5028786,17.7731817,18.0,91.8640709,99.8851414,1.0
2016-03-12 22:00:00,4.0,67.5391787,42.5845083,17.7883595,18.0,87.7449214,99.5307289,0.0
2016-03-13 00:00:00,3.9,67.4652994,42.6153628,17.8203532,18.0,84.2679788,100.2928902,0.0
2016-03-13 02:00:00,3.8,67.593953,42.8991466,18.2006346,18.0,84.8010158,100.2892125,0.0
2016-03-13 04:00:00,3.7,67.7044869,42.4102748,18.2721246,18.0,85.4278832,100.2931517,0.0
2016-03-13 06:00:00,3.7,67.6051803,42.3086068,17.7448687,18.0,85.0779994,100.3352422,0.0
2016-03-13 08:00:00,4.2,67.67638,42.4380304,17.6921555,18.0,84.3351149,100.3825631,0.0
2016-03-13 10:00:00,3.9,67.5060599,42.089063,17.6115793,18.0,84.7638745,100.4215723,0.0
2016-03-13 12:00:00,4.3,67.4508665,42.3959272,17.4308078,18.0,85.7562704,100.4536415,0.0
2016-03-13 14:00:00,4.8,67.3908126,42.2112051,17.2595588,18.0,86.7288616,100.4749949,0.0
2016-03-13 16:00:00,4.6,67.1600891,42.2212094,17.9416745,18.0,84.7075341,100.4427622,0.0
2016-03-13 18:00:00,4.3,67.3983368,42.7117981,17.9410277,18.0,85.1653823,100.4031552,0.0
2016-03-13 20:00:00,3.9,67.6071214,42.9298684,17.795563,18.0,87.787572,100.354602,0.0
2016-03-13 22:00:00,3.9,67.3848674,42.1474549,17.8157065,18.0,83.4900509,100.2985909,0.0
2016-03-14 00:00:00,3.8,67.3291463,40.5944436,17.946291,18.0,83.5277304,100.0993552,0.0
2016-03-14 02:00:00,3.9,67.6865336,40.1945564,18.0723078,18.0,86.6976204,99.1847854,0.0
2016-03-14 04:00:00,3.6,67.5245805,40.105609,18.1800922,18.0,85.4110012,99.2753405,0.0
2016-03-14 06:00:00,3.7,67.5173769,39.5734875,18.2827013,18.0,85.3682846,99.9734214,0.0
2016-03-14 08:00:00,3.9,67.5960113,37.5604365,18.0524993,18.0,86.4489974,99.659601,0.0
2016-03-14 10:00:00,4.0,67.509027,37.313362,17.6034382,18.0,86.9279311,99.8233881,0.0
2016-03-14 12:00:00,4.5,67.5556304,36.9423482,17.4798612,18.0,88.6572827,100.7985482,0.0
2016-03-14 14:00:00,4.7,67.5121963,37.4987744,17.5788753,18.0,88.8954601,100.3665257,0.0
2016-03-14 16:00:00,4.5,67.396054,39.0897383,17.6661308,18.0,87.5618438,99.6859804,0.0
2016-03-14 18:00:00,4.6,67.4338256,38.9224183,17.7052933,18.0,86.8632218,99.9641333,0.0
2016-03-14 20:00:00,4.3,67.4465521,37.7631479,17.7401188,18.0,88.0950606,100.4930777,0.0
2016-03-14 22:00:00,3.7,67.6472742,34.3367468,17.8697884,18.0,90.9991528,101.7774813,1.0
2016-03-15 00:00:00,3.9,68.4079121,41.6971902,17.97401,18.0,93.6191563,101.4289935,1.0
2016-03-15 02:00:00,3.6,67.8522766,41.9282454,17.9585635,18.0,90.4961888,100.9444848,1.0
2016-03-15 04:00:00,3.9,67.9070367,42.8114978,17.954292,18.0,91.315805,101.6792114,1.0
2016-03-15 06:00:00,3.6,68.2016978,41.9939363,17.9018397,18.0,93.7508192,101.7013458,1.0
2016-03-15 08:00:00,3.7,67.8129024,42.0172872,17.8207872,18.0,91.1577359,101.7609463,1.0
2016-03-15 10:00:00,3.8,67.8538874,42.2705938,17.7268485,18.0,90.752341,101.4476027,1.0
2016-03-15 12:00:00,4.2,67.458829,42.2330545,17.5871821,18.0,87.7262785,101.5238017,0.0
2016-03-15 14:00:00,5.3,67.4405475,41.4080097,17.448368,18.0,88.6730325,102.732035,0.0
2016-03-15 16:00:00,4.9,67.7573436,42.4547546,17.6118089,18.0,92.5948422,101.4696874,1.0
2016-03-15 18:00:00,4.5,67.250289,42.3374884,17.954372,18.0,87.0477953,99.995069,0.0
2016-03-15 20:00:00,3.4,66.5525246,41.5625318,18.1529752,18.0,80.828917,100.2655431,0.0
2016-03-15 22:00:00,4.8,64.8442137,41.5177347,18.0392773,18.0,79.9253044,100.4786057,0.0
2016-03-16 00:00:00,4.1,64.0030786,42.0803951,17.9227236,18.0,85.7253818,101.9497951,0.0
2016-03-16 02:00:00,3.8,65.0667053,42.0436429,17.9430155,18.0,81.5484556,99.7354292,0.0
2016-03-16 04:00:00,3.4,68.5987549,42.5091,18.0129248,18.0,93.5592218,101.2635013,1.0
2016-03-16 06:00:00,3.5,68.0007622,42.9465883,17.816074,18.0,95.4352987,101.9389102,1.0
2016-03-16 08:00:00,3.7,56.5260741,43.3382025,16.8880616,17.3,85.0492067,100.8121093,0.0
2016-03-16 10:00:00,4.3,66.9589608,42.5912245,17.0308498,17.4,80.5142891,100.3964681,0.0
2016-03-16 12:00:00,4.7,66.3297047,42.2260722,16.9789291,17.5,79.0014094,100.2164877,0.0
2016-03-16 14:00:00,4.9,65.9033818,41.552384,16.9572093,17.5,77.8662388,99.7917644,0.0
2016-03-16 16:00:00,4.1,65.8531498,41.3173777,17.1188286,17.5,76.8486053,98.7722403,0.0
2016-03-16 18:00:00,4.0,65.8261122,42.0659834,17.3113498,17.5,76.0771526,98.7677025,0.0
2016-03-16 20:00:00,4.3,65.9067923,41.6641346,17.4521625,17.5,76.1472664,99.6520036,0.0
2016-03-16 22:00:00,3.8,65.8596392,39.1759889,17.540745,17.5,76.2824136,98.5263071,0.0
2016-03-17 00:00:00,3.8,65.7314638,36.3147843,17.6246459,17.5,75.7401344,97.5161035,0.0
2016-03-17 02:00:00,3.7,65.6543775,35.8036081,17.6802,17.5,74.7971222,96.6165181,0.0
2016-03-17 04:00:00,3.8,65.852612,35.8551732,17.7309862,17.5,75.9834156,99.3262599,0.0
2016-03-17 06:00:00,3.8,65.8810209,35.9974986,17.7309644,17.5,76.1184927,98.9041251,0.0
2016-03-17 08:00:00,4.0,65.6363822,35.8612973,17.6797258,17.5,75.966078,99.0055247,0.0
2016-03-17 10:00:00,4.3,65.7590166,39.2062627,17.65507,18.0,76.0026893,99.878728,0.0
2016-03-17 12:00:00,3.6,65.654623,39.0742518,17.7910147,18.0,76.1405979,99.6909381,0.0
2016-03-17 14:00:00,4.1,65.6585739,39.5643844,17.9539106,18.0,76.1984455,99.393042,0.0
2016-03-17 16:00:00,4.2,65.7184875,39.7150577,18.0816369,18.0,75.9998874,98.8783694,0.0
2016-03-17 18:00:00,4.1,65.4542848,39.8249167,18.173984,18.0,75.7654239,98.3139751,0.0
2016-03-17 20:00:00,4.3,65.3479158,32.435016,18.2378655,18.0,74.8020557,97.1116145,0.0
2016-03-17 22:00:00,3.6,59.8728278,35.35411,18.1301206,18.0,78.340395,100.5836332,0.0
2016-03-18 00:00:00,3.3,67.9458179,43.0911053,17.9936322,18.0,89.0637042,100.2153125,0.0
2016-03-18 02:00:00,3.2,67.3544823,40.253715,17.9846344,18.0,82.5363026,100.7894839,0.0
2016-03-18 04:00:00,3.2,67.4219523,40.0141639,18.1036466,18.0,81.0214954,101.0461116,0.0
2016-03-18 06:00:00,3.0,67.9535362,39.727775,18.180816,18.0,81.7197427,101.0360798,0.0
2016-03-18 08:00:00,3.6,68.1504072,39.636201,18.0060471,18.0,83.5658865,100.1699028,0.0
2016-03-18 10:00:00,3.4,61.651526,38.8798077,17.7891416,18.0,80.0878564,99.9642938,0.0
2016-03-18 12:00:00,3.8,68.5347323,38.1015583,17.7394447,18.0,94.1007631,101.6189659,1.0
2016-03-18 14:00:00,3.9,67.8489576,38.6463728,17.8573803,18.0,91.6512162,101.3890526,1.0
2016-03-18 16:00:00,4.0,67.7123811,38.9075483,17.7627622,18.0,88.458931,101.1471565,0.0
2016-03-18 18:00:00,3.4,67.9788406,36.9153198,17.6510304,18.0,91.6997283,102.3496011,1.0
2016-03-18 20:00:00,3.7,67.5515506,34.7059376,18.0682838,18.0,87.3555106,100.7230576,0.0
2016-03-18 22:00:00,3.9,66.5786911,34.3596647,18.085644,18.0,80.58383,100.838769,0.0
2016-03-19 00:00:00,3.2,67.0982605,33.9632089,17.9168994,18.0,85.520936,102.5265433,0.0
2016-03-19 02:00:00,3.6,68.4893739,33.4310558,17.4474937,18.0,96.7942719,101.7329415,1.0
2016-03-19 04:00:00,3.4,68.0900955,33.7013806,18.2398318,18.0,91.7051018,100.8176556,1.0
2016-03-19 06:00:00,3.4,68.0424063,34.2642869,18.4906421,18.0,91.3373993,100.5924809,1.0
2016-03-19 08:00:00,3.5,68.2454312,36.9166691,17.8607843,18.0,95.4987534,102.5571386,1.0
2016-03-19 10:00:00,4.0,68.0503929,43.6709172,17.8772008,18.0,98.5129988,101.3931616,1.0
2016-03-19 12:00:00,4.1,67.8599237,43.2847219,17.87523,18.0,97.929037,101.0940263,1.0
2016-03-19 14:00:00,4.3,67.8013417,44.4207995,17.817263,18.0,96.6155551,100.8453004,1.0
2016-03-19 16:00:00,4.3,67.8633953,47.1417071,17.7568418,18.0,95.9369369,100.8182018,1.0
2016-03-19 18:00:00,4.4,67.867957,46.9039073,17.7497656,18.0,96.1549451,100.8485807,1.0
2016-03-19 20:00:00,3.5,67.9780409,47.1020408,17.7698293,18.0,95.3293443,100.8368018,1.0
2016-03-19 22:00:00,4.0,68.0037666,45.1676423,17.8070053,18.0,94.8046981,100.7596618,1.0
2016-03-20 00:00:00,3.6,67.9552438,43.7192101,17.8961789,18.0,92.1750141,100.8122526,1.0
2016-03-20 02:00:00,3.8,68.204943,43.7902698,17.9869287,18.0,96.5128863,102.4481002,1.0
2016-03-20 04:00:00,3.7,68.0207337,45.2282935,18.0025373,18.0,92.0242259,101.1863214,1.0
2016-03-20 06:00:00,3.6,68.0845913,44.6187293,17.9799831,18.0,92.2979373,100.8338021,1.0
2016-03-20 08:00:00,3.5,67.9214384,44.3830132,17.9374405,18.0,90.8674077,100.8657199,1.0
2016-03-20 10:00:00,3.6,68.0607221,44.515538,17.8342676,18.0,94.1623812,101.0959364,1.0
2016-03-20 12:00:00,4.3,67.9054569,44.556767,17.7162861,18.0,95.1512059,101.4024761,1.0
2016-03-20 14:00:00,4.5,67.838208,44.3126756,17.2009234,18.0,94.417433,100.9633843,1.0
2016-03-20 16:00:00,4.4,67.8467056,44.111278,17.509828,18.0,95.8508934,100.6504423,1.0
2016-03-20 18:00:00,4.0,67.8455992,44.1940831,17.6182837,18.0,92.9164674,101.0152841,1.0
2016-03-20 20:00:00,4.1,67.9568552,44.273321,17.6134431,18.0,94.5173798,100.602448,1.0
2016-03-20 22:00:00,3.7,67.9411991,44.386729,17.769866,18.0,94.5319751,100.4159471,1.0
2016-03-21 00:00:00,3.6,67.8428022,44.5283662,17.9749202,18.0,91.1375075,101.1244471,1.0
2016-03-21 02:00:00,3.4,67.7889443,45.0507347,18.1208915,18.0,90.7575449,100.3244386,1.0
2016-03-21 04:00:00,3.4,67.9242758,44.9255868,18.1608115,18.0,90.6201972,100.8060096,1.0
2016-03-21 06:00:00,3.7,67.8545755,45.1975297,18.1723601,18.0,90.3830074,100.8561773,1.0
2016-03-21 08:00:00,3.3,67.8380326,45.0312976,17.8564472,18.0,91.6224678,100.9994524,1.0
2016-03-21 10:00:00,3.7,67.6849531,44.9518099,17.442357,18.0,89.0432846,99.0075831,0.0
2016-03-21 12:00:00,3.6,59.5263803,43.4880692,17.5164476,18.0,80.2079565,99.8037104,0.0
2016-03-21 14:00:00,4.2,51.2350943,40.618113,17.8780052,18.0,79.1943355,100.6286117,0.0
2016-03-21 16:00:00,4.2,60.1106039,40.9012474,17.811133,18.0,79.4663884,100.2636662,0.0
2016-03-21 18:00:00,4.0,67.1485249,45.1552783,17.7460156,18.0,90.6578948,100.8192756,1.0
2016-03-21 20:00:00,3.8,67.9628762,46.0206038,17.7783822,18.0,93.1754552,101.1753606,1.0
2016-03-21 22:00:00,3.7,67.8441711,45.4958975,17.8381645,18.0,91.5907863,100.683342,1.0
2016-03-22 00:00:00,3.6,67.7270286,45.2782623,17.8724388,18.0,89.6829576,100.6862764,0.0
2016-03-22 02:00:00,3.3,67.7159834,44.2272859,17.8638202,18.0,88.4962775,100.1925818,0.0
2016-03-22 04:00:00,3.4,67.735622,44.2219983,17.85061,18.0,88.2949303,100.6496141,0.0
2016-03-22 06:00:00,3.5,67.7888583,44.2359203,17.7932175,18.0,90.0486859,101.2636277,1.0
2016-03-22 08:00:00,3.8,68.491158,44.5556384,17.7234114,18.0,96.661638,102.3224628,1.0
2016-03-22 10:00:00,3.8,68.9010101,44.1773822,17.6413457,18.0,98.4963437,101.4945905,1.0
2016-03-22 12:00:00,4.4,68.7297543,44.3296838,17.5386874,18.0,97.7147132,102.2405655,1.0
2016-03-22 14:00:00,4.4,64.8486055,44.0422546,18.858435,19.4,94.9807272,102.3013272,1.0
2016-03-22 16:00:00,4.3,68.69289,43.9445234,17.2230193,17.5,95.7293633,102.3320338,1.0
2016-03-22 18:00:00,4.0,67.9074918,44.0424276,16.490682,17.5,94.2078205,100.9229612,1.0
2016-03-22 20:00:00,4.0,67.9938352,44.3915902,16.2978651,17.5,95.016834,101.8416878,1.0
2016-03-22 22:00:00,4.1,67.8720829,44.4040102,17.0012689,17.5,93.5012652,100.4416886,1.0
2016-03-23 00:00:00,3.9,67.9575389,44.9300267,17.2742844,17.5,94.9711891,100.444982,1.0
2016-03-23 02:00:00,3.6,68.0159712,45.3126851,17.4561956,17.5,95.1880535,100.489665,1.0
2016-03-23 04:00:00,3.5,68.0729522,45.164826,17.4686509,17.5,95.0667407,99.7974861,1.0
2016-03-23 06:00:00,3.5,67.8908326,45.069281,17.4351975,17.5,91.7876024,99.3151922,1.0
2016-03-23 08:00:00,3.8,52.681593,29.6696841,17.6898993,17.5,81.4735384,101.262078,0.0
2016-03-23 10:00:00,4.0,68.2267586,43.7282679,17.1979786,17.5,91.1074841,101.0454885,1.0
2016-03-23 12:00:00,3.7,67.7078843,43.6511276,17.111876,17.5,87.157568,99.7561191,0.0
2016-03-23 14:00:00,3.5,67.180152,43.4710832,17.1310386,17.5,81.211466,100.542224,0.0
2016-03-23 16:00:00,4.0,67.1857197,43.850132,17.2880688,17.5,81.2060698,99.4854529,0.0
2016-03-23 18:00:00,4.4,67.1850455,43.7042777,17.4353257,17.5,81.026426,98.526594,0.0
2016-03-23 20:00:00,3.3,67.150628,42.9341198,17.4988078,17.5,79.9714973,97.6816279,0.0
2016-03-23 22:00:00,3.9,67.0169367,41.2003163,17.5440055,17.5,79.9291094,98.7429621,0.0
2016-03-24 00:00:00,3.7,67.1667269,41.0124981,17.5825493,17.5,80.6282118,99.3456229,0.0
2016-03-24 02:00:00,3.5,67.4600094,40.8170681,17.6123963,17.5,80.1644875,99.496842,0.0
2016-03-24 04:00:00,3.4,67.4214875,40.7223628,17.6391174,17.5,80.9223776,98.9933206,0.0
2016-03-24 06:00:00,3.1,67.8282493,39.9179352,17.6409685,17.5,83.6550702,99.916033,0.0
2016-03-24 08:00:00,3.1,67.5473918,39.6332548,17.6374008,17.5,81.1992695,99.6474018,0.0
2016-03-24 10:00:00,3.9,67.4609766,39.8260394,17.5510651,17.5,81.6177189,99.428411,0.0
2016-03-24 12:00:00,4.3,67.0367403,39.8423754,17.356701,17.5,81.7695819,100.8763304,0.0
2016-03-24 14:00:00,4.3,67.9254043,39.9770258,17.1861073,17.5,89.614775,100.1143622,0.0
2016-03-24 16:00:00,3.9,67.597387,40.004174,17.2103866,17.5,89.4161453,99.3993938,0.0
2016-03-24 18:00:00,3.8,67.5932247,40.2775881,17.2770725,17.5,89.0249268,99.7572014,0.0
2016-03-24 20:00:00,3.9,67.584034,40.5770874,17.3801418,17.5,87.98469,100.3422161,0.0
2016-03-24 22:00:00,3.7,68.1420509,40.5451213,17.5306225,17.5,92.3085302,102.1204236,1.0
2016-03-25 00:00:00,3.9,68.0595379,41.1307278,17.6747943,17.5,89.6621596,100.3125172,0.0
2016-03-25 02:00:00,3.4,67.901064,40.8615982,17.7667239,17.5,87.9720154,100.191195,0.0
2016-03-25 04:00:00,3.2,67.9302885,40.9951353,17.8473043,17.5,86.8857085,100.3614585,0.0
2016-03-25 06:00:00,3.3,67.9707242,40.981916,17.7160029,17.5,85.7168574,101.5615264,0.0
2016-03-25 08:00:00,3.6,68.3640467,41.3950817,17.3090872,17.5,93.7999119,101.4347516,1.0
2016-03-25 10:00:00,3.8,68.1095509,41.0121938,16.9870271,17.5,94.1086007,100.7492719,1.0
2016-03-25 12:00:00,4.9,68.0563485,40.6731989,16.9542262,17.5,92.9740331,101.7306493,1.0
2016-03-25 14:00:00,4.3,68.0993268,43.2453649,16.9442855,17.5,98.6692029,101.328179,1.0
2016-03-25 16:00:00,4.8,67.9839323,43.781201,16.9024215,17.5,98.4526772,100.9572742,1.0
2016-03-25 18:00:00,4.4,67.7953849,43.8261445,16.8426194,17.5,93.9756932,101.4598665,1.0
2016-03-25 20:00:00,3.6,67.9954453,44.1870724,16.8484206,17.5,98.4466323,102.9928167,1.0
2016-03-25 22:00:00,3.7,68.3033723,44.4922674,17.0744888,17.5,99.7230007,103.5312653,1.0
2016-03-26 00:00:00,3.5,67.7785254,44.767474,17.3162408,17.5,98.1046749,101.3883527,1.0
2016-03-26 02:00:00,3.4,67.949471,44.6274708,17.4481057,17.5,97.3023349,101.024372,1.0
2016-03-26 04:00:00,3.4,67.9481495,43.2854653,17.5183163,17.5,96.6725713,100.47648,1.0
2016-03-26 06:00:00,3.4,68.0452096,43.1376953,17.4895712,17.5,95.4546639,100.8566778,1.0
2016-03-26 08:00:00,3.9,68.1037979,41.2078001,17.1288594,17.5,97.9927174,101.1239355,1.0
2016-03-26 10:00:00,4.7,67.8327278,41.2051513,16.7613839,17.5,96.590876,100.8779693,1.0
2016-03-26 12:00:00,4.8,67.8353234,41.0361811,16.7169093,17.5,93.8293019,100.5693994,1.0
2016-03-26 14:00:00,3.7,67.6573062,40.8908204,16.7850948,17.5,90.2018673,100.3387943,1.0
2016-03-26 16:00:00,3.5,67.5988915,40.8393425,16.9005941,17.5,87.2282901,100.1672721,0.0
2016-03-26 18:00:00,4.0,67.6704992,41.0438108,17.1146314,17.5,88.1344791,100.0741874,0.0
2016-03-26 20:00:00,4.1,67.7891501,41.0368559,17.3202091,17.5,88.08791,100.3370859,0.0
2016-03-26 22:00:00,3.8,67.8274871,41.1049323,17.3410221,17.5,86.8141082,100.6415228,0.0
2016-03-27 00:00:00,3.7,67.8755058,41.301733,17.2975032,17.5,87.2691591,100.5069571,0.0
2016-03-27 02:00:00,3.7,67.7878737,41.4286881,17.2858322,17.5,86.814504,100.0403056,0.0
2016-03-27 04:00:00,3.7,67.8539358,40.8042633,17.340378,17.5,87.372819,99.7034141,0.0
2016-03-27 06:00:00,3.6,67.7655767,40.3352508,17.3920155,17.5,86.5690991,99.9541041,0.0
2016-03-27 08:00:00,3.9,67.7365352,40.3837087,17.3644171,17.5,87.1813882,100.2755717,0.0
2016-03-27 10:00:00,4.2,68.0013299,40.7697204,17.3092808,17.5,91.118402,100.3872835,1.0
2016-03-27 12:00:00,4.0,68.0639116,42.3210535,17.4372128,17.5,96.4429613,100.3406466,1.0
2016-03-27 14:00:00,3.9,67.9458478,44.9895748,17.5152123,17.5,97.247277,100.3356271,1.0
2016-03-27 16:00:00,3.9,67.793122,44.4527764,17.2023893,17.5,91.8035568,100.5187844,1.0
2016-03-27 18:00:00,4.1,67.8715443,40.4640992,17.3632429,17.5,92.8838548,100.7906891,1.0
2016-03-27 20:00:00,3.7,69.2062324,40.7404936,17.4523225,17.5,101.4270485,103.4824772,1.0
2016-03-27 22:00:00,3.5,68.7018681,42.0404036,17.4384828,17.5,99.640014,102.4394072,1.0
2016-03-28 00:00:00,3.4,68.4903178,45.2948016,17.4336259,17.5,99.7222978,101.9692193,1.0
2016-03-28 02:00:00,3.5,68.6587429,46.051469,17.5173693,17.5,99.771954,101.853255,1.0
2016-03-28 04:00:00,3.6,68.5452725,45.9675774,17.6223149,17.5,98.6195169,101.9523817,1.0
2016-03-28 06:00:00,3.4,68.696151,46.0873836,17.6322424,17.5,99.9063591,102.7914078,1.0
2016-03-28 08:00:00,3.4,68.7239042,46.1782545,17.5060847,17.5,100.4873376,103.6249043,1.0
2016-03-28 10:00:00,4.2,68.7781478,46.3427135,17.3693316,17.5,101.4444165,104.0734849,1.0
2016-03-28 12:00:00,4.0,68.5922936,46.3171797,17.1463717,17.5,102.0381729,104.4607457,1.0
2016-03-28 14:00:00,4.3,68.5633507,46.0058819,16.9028188,17.5,100.779326,103.0710404,1.0
2016-03-28 16:00:00,3.9,68.463888,45.9440691,16.847166,17.5,100.5854413,103.0918929,1.0
2016-03-28 18:00:00,4.2,68.5619309,46.045903,17.0601422,17.5,100.5646936,103.3308347,1.0
2016-03-28 20:00:00,3.5,68.2755251,46.0277283,17.2706287,17.5,97.732612,101.7294287,1.0
2016-03-28 22:00:00,3.4,69.0085018,46.1440298,17.4401147,17.5,100.1032369,103.5088669,1.0
2016-03-29 00:00:00,3.5,68.4433691,46.0932333,17.5998231,17.5,95.3915988,101.7039619,1.0
2016-03-29 02:00:00,3.3,68.484048,46.0082236,17.6354685,17.5,98.7790208,101.3937937,1.0
2016-03-29 04:00:00,3.3,68.3865542,45.8784214,17.4939357,17.5,96.3927719,101.2088283,1.0
2016-03-29 06:00:00,3.2,68.6778687,46.3360122,17.3589843,17.5,98.9485541,102.5705648,1.0
2016-03-29 08:00:00,3.7,68.5247637,46.57307,17.2954694,17.5,100.2530132,102.842437,1.0
2016-03-29 10:00:00,4.3,68.4201152,46.3255008,17.2489791,17.5,100.2275821,102.6193504,1.0
2016-03-29 12:00:00,3.8,68.4306896,46.269836,17.2316463,17.5,100.4197746,102.4912003,1.0
2016-03-29 14:00:00,3.4,68.4423043,45.929761,17.2559003,17.5,99.7963372,102.4817183,1.0
2016-03-29 16:00:00,4.2,68.5672797,46.2030985,17.276544,17.5,101.0936241,103.0502852,1.0
2016-03-29 18:00:00,3.6,68.9580735,46.5264995,17.2619087,17.5,102.1947141,103.370004,1.0
2016-03-29 20:00:00,4.6,68.0526183,45.589552,17.2388791,17.4,90.5346253,101.2340975,1.0
2016-03-29 22:00:00,3.9,58.2253091,45.0402867,16.8677786,17.5,85.883262,101.5354266,0.0
2016-03-30 00:00:00,4.1,36.058024,45.0974319,16.8111017,17.5,85.5773088,101.9344102,0.0
2016-03-30 02:00:00,3.8,56.312835,44.2388469,17.628018,17.5,77.8387549,102.3911752,0.0
2016-03-30 04:00:00,3.7,56.0553668,44.3101381,17.8095194,17.5,78.0980524,108.2420339,0.0
